flight_no,flight_id,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,arrival_city,status,actual_departure,actual_arrival,aircraft_code,seats,book_ref,total_amount,amount,fare_conditions,ticket_no
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,66C160,24400.00,12200.00,Economy,5432052196   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,66C160,24400.00,12200.00,Economy,5432052197   
PG0252,136250,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,733,130,F57793,12200.00,12200.00,Economy,5432052198   
PG0252,136250,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,733,130,15FCD7,12200.00,12200.00,Economy,5432052199   
PG0252,136146,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,733,130,C63D3B,12200.00,12200.00,Economy,5432052200   
PG0252,136146,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,733,130,284AA7,24400.00,12200.00,Economy,5432052201   
PG0252,136146,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,733,130,284AA7,24400.00,12200.00,Economy,5432052202   
PG0252,136348,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,733,130,F6C80E,12200.00,12200.00,Economy,5432052203   
PG0252,136348,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,733,130,7A7562,36600.00,12200.00,Economy,5432052204   
PG0252,136348,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,733,130,7A7562,36600.00,12200.00,Economy,5432052205   
PG0252,136348,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,733,130,7A7562,36600.00,12200.00,Economy,5432052206   
PG0252,136269,2017-02-11T10:05:00Z,2017-02-11T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-11T10:13:00Z,2017-02-11T11:53:00Z,733,130,4415B5,12200.00,12200.00,Economy,5432052207   
PG0252,136269,2017-02-11T10:05:00Z,2017-02-11T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-11T10:13:00Z,2017-02-11T11:53:00Z,733,130,1F58F5,12200.00,12200.00,Economy,5432052208   
PG0252,136269,2017-02-11T10:05:00Z,2017-02-11T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-11T10:13:00Z,2017-02-11T11:53:00Z,733,130,3BBF5B,24400.00,12200.00,Economy,5432052209   
PG0252,136269,2017-02-11T10:05:00Z,2017-02-11T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-11T10:13:00Z,2017-02-11T11:53:00Z,733,130,3BBF5B,24400.00,12200.00,Economy,5432052210   
PG0252,136270,2017-02-12T10:05:00Z,2017-02-12T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-12T10:12:00Z,2017-02-12T11:51:00Z,733,130,85FF15,12200.00,12200.00,Economy,5432052211   
PG0252,136270,2017-02-12T10:05:00Z,2017-02-12T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-12T10:12:00Z,2017-02-12T11:51:00Z,733,130,F8A735,12200.00,12200.00,Economy,5432052212   
PG0252,136130,2017-02-13T10:05:00Z,2017-02-13T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-13T10:07:00Z,2017-02-13T11:46:00Z,733,130,11A351,12200.00,12200.00,Economy,5432052213   
PG0252,136130,2017-02-13T10:05:00Z,2017-02-13T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-13T10:07:00Z,2017-02-13T11:46:00Z,733,130,0F04DE,24400.00,12200.00,Economy,5432052214   
PG0252,136130,2017-02-13T10:05:00Z,2017-02-13T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-13T10:07:00Z,2017-02-13T11:46:00Z,733,130,0F04DE,24400.00,12200.00,Economy,5432052215   
PG0252,136249,2017-02-14T10:05:00Z,2017-02-14T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-14T10:08:00Z,2017-02-14T11:46:00Z,733,130,CED886,12200.00,12200.00,Economy,5432052216   
PG0252,136249,2017-02-14T10:05:00Z,2017-02-14T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-14T10:08:00Z,2017-02-14T11:46:00Z,733,130,5E1262,24400.00,12200.00,Economy,5432052217   
PG0252,136249,2017-02-14T10:05:00Z,2017-02-14T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-14T10:08:00Z,2017-02-14T11:46:00Z,733,130,5E1262,24400.00,12200.00,Economy,5432052218   
PG0252,136132,2017-02-15T10:05:00Z,2017-02-15T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-15T10:09:00Z,2017-02-15T11:48:00Z,733,130,DA10A8,24400.00,12200.00,Economy,5432052219   
PG0252,136132,2017-02-15T10:05:00Z,2017-02-15T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-15T10:09:00Z,2017-02-15T11:48:00Z,733,130,DA10A8,24400.00,12200.00,Economy,5432052220   
PG0252,136132,2017-02-15T10:05:00Z,2017-02-15T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-15T10:09:00Z,2017-02-15T11:48:00Z,733,130,165409,12200.00,12200.00,Economy,5432052221   
PG0252,136268,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,733,130,C5B25C,48800.00,36600.00,Business,5432052222   
PG0252,136268,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,733,130,C5B25C,48800.00,12200.00,Economy,5432052223   
PG0252,136268,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,733,130,97A4F2,12200.00,12200.00,Economy,5432052224   
PG0252,136452,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,733,130,47EDBC,12200.00,12200.00,Economy,5432052225   
PG0252,136452,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,733,130,87E74B,12200.00,12200.00,Economy,5432052226   
PG0252,136452,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,733,130,EEB11E,12200.00,12200.00,Economy,5432052227   
PG0252,136264,2017-02-18T10:05:00Z,2017-02-18T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-18T10:07:00Z,2017-02-18T11:47:00Z,733,130,3B2315,12200.00,12200.00,Economy,5432052228   
PG0252,136264,2017-02-18T10:05:00Z,2017-02-18T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-18T10:07:00Z,2017-02-18T11:47:00Z,733,130,131CFD,12200.00,12200.00,Economy,5432052229   
PG0252,136264,2017-02-18T10:05:00Z,2017-02-18T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-18T10:07:00Z,2017-02-18T11:47:00Z,733,130,B98838,24400.00,12200.00,Economy,5432052230   
PG0252,136264,2017-02-18T10:05:00Z,2017-02-18T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-18T10:07:00Z,2017-02-18T11:47:00Z,733,130,B98838,24400.00,12200.00,Economy,5432052231   
PG0252,136320,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,733,130,867E70,24400.00,12200.00,Economy,5432052232   
PG0252,136320,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,733,130,867E70,24400.00,12200.00,Economy,5432052233   
PG0252,136320,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,733,130,5BA60B,12200.00,12200.00,Economy,5432052234   
PG0252,136403,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,733,130,11C183,12200.00,12200.00,Economy,5432052235   
PG0252,136403,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,733,130,767F03,12200.00,12200.00,Economy,5432052236   
PG0252,136403,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,733,130,8CBBAA,12200.00,12200.00,Economy,5432052237   
PG0252,136479,2017-02-21T10:05:00Z,2017-02-21T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-21T10:08:00Z,2017-02-21T11:47:00Z,733,130,A6F560,12200.00,12200.00,Economy,5432052238   
PG0252,136479,2017-02-21T10:05:00Z,2017-02-21T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-21T10:08:00Z,2017-02-21T11:47:00Z,733,130,CE072A,12200.00,12200.00,Economy,5432052239   
PG0252,136479,2017-02-21T10:05:00Z,2017-02-21T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-21T10:08:00Z,2017-02-21T11:47:00Z,733,130,94E3E9,12200.00,12200.00,Economy,5432052240   
PG0252,136165,2017-02-22T10:05:00Z,2017-02-22T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-22T10:11:00Z,2017-02-22T11:52:00Z,733,130,3D8E17,25600.00,13400.00,Economy,5432052241   
PG0252,136165,2017-02-22T10:05:00Z,2017-02-22T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-22T10:11:00Z,2017-02-22T11:52:00Z,733,130,3D8E17,25600.00,12200.00,Economy,5432052242   
PG0252,136165,2017-02-22T10:05:00Z,2017-02-22T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-22T10:11:00Z,2017-02-22T11:52:00Z,733,130,DCA119,24400.00,12200.00,Economy,5432052243   
PG0252,136165,2017-02-22T10:05:00Z,2017-02-22T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-22T10:11:00Z,2017-02-22T11:52:00Z,733,130,DCA119,24400.00,12200.00,Economy,5432052244   
PG0252,136204,2017-02-23T10:05:00Z,2017-02-23T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-23T10:06:00Z,2017-02-23T11:46:00Z,733,130,A7D48B,24400.00,12200.00,Economy,5432052245   
PG0252,136204,2017-02-23T10:05:00Z,2017-02-23T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-23T10:06:00Z,2017-02-23T11:46:00Z,733,130,A7D48B,24400.00,12200.00,Economy,5432052246   
PG0252,136120,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-24T10:07:00Z,2017-02-24T11:46:00Z,733,130,596541,12200.00,12200.00,Economy,5432052247   
PG0252,136120,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-24T10:07:00Z,2017-02-24T11:46:00Z,733,130,502FF2,12200.00,12200.00,Economy,5432052248   
PG0252,136120,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-24T10:07:00Z,2017-02-24T11:46:00Z,733,130,1DC41D,12200.00,12200.00,Economy,5432052249   
PG0252,136439,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,733,130,B7E205,12200.00,12200.00,Economy,5432052250   
PG0252,136439,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,733,130,4F0484,36600.00,36600.00,Business,5432052251   
PG0252,136439,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,733,130,FEE6CA,24400.00,12200.00,Economy,5432052252   
PG0252,136439,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,733,130,FEE6CA,24400.00,12200.00,Economy,5432052253   
PG0252,136351,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-26T10:13:00Z,2017-02-26T11:53:00Z,733,130,3A7184,12200.00,12200.00,Economy,5432052254   
PG0252,136351,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-26T10:13:00Z,2017-02-26T11:53:00Z,733,130,A2A950,36600.00,36600.00,Business,5432052255   
PG0252,136351,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-26T10:13:00Z,2017-02-26T11:53:00Z,733,130,3C623F,12200.00,12200.00,Economy,5432052256   
PG0252,136266,2017-02-27T10:05:00Z,2017-02-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-27T10:08:00Z,2017-02-27T11:48:00Z,733,130,B99055,24400.00,12200.00,Economy,5432052257   
PG0252,136266,2017-02-27T10:05:00Z,2017-02-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-27T10:08:00Z,2017-02-27T11:48:00Z,733,130,B99055,24400.00,12200.00,Economy,5432052258   
PG0252,136266,2017-02-27T10:05:00Z,2017-02-27T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-27T10:08:00Z,2017-02-27T11:48:00Z,733,130,B9640D,12200.00,12200.00,Economy,5432052259   
PG0252,136215,2017-02-28T10:05:00Z,2017-02-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-28T10:09:00Z,2017-02-28T11:49:00Z,733,130,88F134,36600.00,12200.00,Economy,5432052260   
PG0252,136215,2017-02-28T10:05:00Z,2017-02-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-28T10:09:00Z,2017-02-28T11:49:00Z,733,130,88F134,36600.00,12200.00,Economy,5432052261   
PG0252,136215,2017-02-28T10:05:00Z,2017-02-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-28T10:09:00Z,2017-02-28T11:49:00Z,733,130,88F134,36600.00,12200.00,Economy,5432052262   
PG0480,136661,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,SU9,97,0FEEEB,11700.00,6300.00,Economy,5432053660   
PG0480,136661,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,SU9,97,6C3B8C,11700.00,6300.00,Economy,5432053661   
PG0480,136661,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,SU9,97,E67602,11700.00,6300.00,Economy,5432053662   
PG0480,136936,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,SU9,97,FE4AA9,23400.00,6300.00,Economy,5432053663   
PG0480,136936,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,SU9,97,FE4AA9,23400.00,6300.00,Economy,5432053664   
PG0480,136936,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,SU9,97,CB51B5,11700.00,6300.00,Economy,5432053665   
PG0480,136937,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,SU9,97,1B9799,23400.00,6300.00,Economy,5432053666   
PG0480,136937,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,SU9,97,1B9799,23400.00,6300.00,Economy,5432053667   
PG0480,136937,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,SU9,97,4B72DA,23400.00,6300.00,Economy,5432053668   
PG0480,136937,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,SU9,97,4B72DA,23400.00,6300.00,Economy,5432053669   
PG0480,136819,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,SU9,97,D0BCF5,34100.00,6300.00,Economy,5432053670   
PG0480,136819,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,SU9,97,D0BCF5,34100.00,6300.00,Economy,5432053671   
PG0480,136645,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,SU9,97,9BEA04,34100.00,6300.00,Economy,5432053672   
PG0480,136645,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,SU9,97,9BEA04,34100.00,6300.00,Economy,5432053673   
PG0480,136645,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,SU9,97,687DE0,11700.00,6300.00,Economy,5432053674   
PG0480,136706,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,SU9,97,B8F9C8,11700.00,6300.00,Economy,5432053675   
PG0480,136706,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,SU9,97,F3C911,11700.00,6300.00,Economy,5432053676   
PG0480,136706,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,SU9,97,230FBA,23400.00,6300.00,Economy,5432053677   
PG0480,136706,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,SU9,97,230FBA,23400.00,6300.00,Economy,5432053678   
PG0480,136632,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,SU9,97,8ADE7F,23400.00,6300.00,Economy,5432053679   
PG0480,136632,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,SU9,97,8ADE7F,23400.00,6300.00,Economy,5432053680   
PG0480,136609,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,SU9,97,D55C4A,36000.00,18900.00,Business,5432053681   
PG0480,136609,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,SU9,97,D55C4A,36000.00,6300.00,Economy,5432053682   
PG0480,136609,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,SU9,97,5D9E55,24300.00,18900.00,Business,5432053683   
PG0480,136733,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,SU9,97,ED67AE,11700.00,6300.00,Economy,5432053684   
PG0480,136733,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,SU9,97,DD6D9C,23400.00,6300.00,Economy,5432053685   
PG0480,136733,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,SU9,97,DD6D9C,23400.00,6300.00,Economy,5432053686   
PG0480,136586,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,SU9,97,A7AD9A,23400.00,6300.00,Economy,5432053687   
PG0480,136586,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,SU9,97,A7AD9A,23400.00,6300.00,Economy,5432053688   
PG0480,136586,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,SU9,97,59CFDA,36000.00,6300.00,Economy,5432053689   
PG0480,136586,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,SU9,97,59CFDA,36000.00,18900.00,Business,5432053690   
PG0480,136855,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,SU9,97,410E10,24300.00,18900.00,Business,5432053691   
PG0480,136855,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,SU9,97,B8F002,11700.00,6300.00,Economy,5432053692   
PG0480,136758,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,SU9,97,80B787,12200.00,6300.00,Economy,5432053693   
PG0480,136758,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,SU9,97,E34FEA,23400.00,6300.00,Economy,5432053694   
PG0480,136758,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,SU9,97,E34FEA,23400.00,6300.00,Economy,5432053695   
PG0480,136871,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,SU9,97,A09584,24300.00,18900.00,Business,5432053696   
PG0480,136871,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,SU9,97,0778CB,11700.00,6300.00,Economy,5432053697   
PG0480,136871,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,SU9,97,309042,12300.00,6900.00,Economy,5432053698   
PG0480,136781,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,SU9,97,0CBA15,34100.00,6300.00,Economy,5432053699   
PG0480,136781,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,SU9,97,0CBA15,34100.00,6300.00,Economy,5432053700   
PG0480,136781,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,SU9,97,99B3B7,23400.00,6300.00,Economy,5432053701   
PG0480,136781,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,SU9,97,99B3B7,23400.00,6300.00,Economy,5432053702   
PG0480,136709,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,SU9,97,F3CAAD,11700.00,6300.00,Economy,5432053703   
PG0480,136709,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,SU9,97,8966B4,24300.00,18900.00,Business,5432053704   
PG0480,136907,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,SU9,97,1990B9,11700.00,6300.00,Economy,5432053705   
PG0480,136907,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,SU9,97,668FDF,23400.00,6300.00,Economy,5432053706   
PG0480,136907,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,SU9,97,668FDF,23400.00,6300.00,Economy,5432053707   
PG0480,136669,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,SU9,97,76248D,11700.00,6300.00,Economy,5432053708   
PG0480,136669,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,SU9,97,D08101,11700.00,6300.00,Economy,5432053709   
PG0480,136669,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,SU9,97,1AA8AF,11700.00,6300.00,Economy,5432053710   
